[fla-gdn s1] step 25 | loss 8.6570 | 20s/900s | tok 102450 | 8845 tok/s
[fla-gdn s1] step 1025 | loss 5.6262 | 582s/900s | tok 4200450 | 8373 tok/s
[fla-gdn s1] step 1050 | loss 4.8323 | 594s/900s | tok 4302900 | 8371 tok/s
[fla-gdn s1] step 1075 | loss 6.2732 | 606s/900s | tok 4405350 | 8400 tok/s
[fla-gdn s1] step 1100 | loss 5.9872 | 619s/900s | tok 4507800 | 8393 tok/s
[fla-gdn s1] step 1125 | loss 5.4158 | 631s/900s | tok 4610250 | 8327 tok/s
[fla-gdn s1] step 1150 | loss 5.8803 | 644s/900s | tok 4712700 | 8359 tok/s
[fla-gdn s1] step 1175 | loss 6.1718 | 656s/900s | tok 4815150 | 8335 tok/s
[fla-gdn s1] step 1200 | loss 6.3341 | 668s/900s | tok 4917600 | 8397 tok/s
[fla-gdn s1] step 1225 | loss 5.8716 | 681s/900s | tok 5020050 | 8364 tok/s
[fla-gdn s1] step 1250 | loss 6.1168 | 693s/900s | tok 5122500 | 8325 tok/s
[fla-gdn s1] step 1275 | loss 6.1239 | 705s/900s | tok 5224950 | 8373 tok/s
[fla-gdn s1] step 1300 | loss 5.7593 | 718s/900s | tok 5327400 | 8330 tok/s
[fla-gdn s1] step 1325 | loss 5.4514 | 730s/900s | tok 5429850 | 8400 tok/s
[fla-gdn s1] step 1350 | loss 4.8697 | 742s/900s | tok 5532300 | 8364 tok/s
[fla-gdn s1] step 1375 | loss 5.3179 | 755s/900s | tok 5634750 | 8355 tok/s
[fla-gdn s1] step 1400 | loss 5.5593 | 767s/900s | tok 5737200 | 8318 tok/s
[fla-gdn s1] step 1425 | loss 5.5067 | 779s/900s | tok 5839650 | 8402 tok/s
[fla-gdn s1] step 1450 | loss 5.8496 | 792s/900s | tok 5942100 | 8339 tok/s
[fla-gdn s1] step 1475 | loss 5.3272 | 804s/900s | tok 6044550 | 8362 tok/s
[fla-gdn s1] step 1500 | loss 5.3963 | 817s/900s | tok 6147000 | 8407 tok/s
[fla-gdn s1] step 1525 | loss 5.8393 | 829s/900s | tok 6249450 | 8369 tok/s
[fla-gdn s1] step 1550 | loss 5.3807 | 841s/900s | tok 6351900 | 8373 tok/s
[fla-gdn s1] step 1575 | loss 5.7318 | 854s/900s | tok 6454350 | 8377 tok/s
[fla-gdn s1] step 1600 | loss 5.4765 | 866s/900s | tok 6556800 | 8358 tok/s
[fla-gdn s1] step 1625 | loss 4.9876 | 878s/900s | tok 6659250 | 8342 tok/s
[fla-gdn s1] step 1650 | loss 5.2439 | 891s/900s | tok 6761700 | 8343 tok/s
/home/erikg/ndm/.wg-worktrees/agent-1120/experiments/e99_1p3b_controls/e99_lm_controls.py:334: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  timestamp=datetime.datetime.utcnow().isoformat() + 'Z',
CONTROL_RESULT {"config": "fla-gdn", "level": "fla-gdn", "role": "CONTROL: dense native GDN-2 / GatedDeltaNet", "seed": 1, "params": 1352352498, "params_b": 1.3524, "dim": 2688, "depth": 21, "n_heads": 44, "n_state": 64, "expansion": 2.0, "lr": 0.000863, "knob_lr_mult": 1.0, "batch_size": 2, "chunk_size": 2048, "dtype": "bf16", "n_knob_params": 0, "train_minutes": 15.0, "walltime_s": 900.1, "steps": 1668, "total_tokens": 6835464, "avg_loss": 6.169761, "final_loss": 5.547588, "late_train_loss": 5.452116, "loss_first": 11.357895, "heldout_nats_per_token": 5.723047, "heldout_bytes_per_token": 4.0504, "heldout_bpb": 2.038491, "heldout_tokens": 32768, "sustained_tok_s": 7979.1, "peak_mem_mb": 20868.5, "nan_seen": false, "stop_reason": "budget_reached", "roundtrip_l_pre": 6.12284, "roundtrip_l_post": 6.12281, "roundtrip_delta": 3.004e-05, "roundtrip_n_missing": 0, "roundtrip_n_unexpected": 0, "roundtrip_ok": true, "gpu_days_per_1B_tok": 1.4505503347102577, "gpu_days_per_10B_tok": 14.505503347102575, "timestamp": "2026-06-05T22:38:27.074487Z"}
